"CensusKey","FRic","FEve","FDis","FDiv","Q","sp_richness","ibraCode","IBRA","zonekey","formation","class","CCS","SCS","FCS","vi","LMA_cwm","seedmass_cwm","height_cwm","LA_cwm","leafN_cwm","wooddensity_cwm","classIBRA"
"CPJGI0057800",0.00181188,0.856499388,1.26290426,0.736671329,1.715193551,10,"NNC","NSW North Coast",697233,"Saline wetlands","Saltmarshes",80.26167368,0.01,NA,0.895888797,2.09513461970977,-0.41774495692497,0.241503263449283,2.87249560290361,1.13270396408515,-0.196810277787322,"SaltmarshesNSW North Coast"
"CPJGI0057804",5.84e-05,0.776498036,0.911411298,0.678840453,1.26240238,9,"NNC","NSW North Coast",697237,"Saline wetlands","Saltmarshes",92.56027587,0.01,NA,0.962082511,1.85796374147784,-0.627758136958562,0.090161304547076,2.72789477790514,1.24177522864324,-0.166775177955061,"SaltmarshesNSW North Coast"
"CPJGI0057808",0.005342998,0.895882139,1.201869972,0.755824823,1.642392185,15,"NNC","NSW North Coast",697241,"Heathlands","Coastal Headland Heaths",59.02391918,0.01,NA,0.76827026,2.06640837784187,0.667988893483502,0.209091272902039,2.73728388578922,1.28591748397627,-0.206120798577205,"Coastal Headland HeathsNSW North Coast"
"CPJGI0057737",0.019723723,0.760800004,1.429149006,0.714642668,1.981133231,23,"NNC","NSW North Coast",697170,"Dry sclerophyll forests (Shrubby subformation)","Coastal Dune Dry Sclerophyll Forests",66.12181413,0.01,NA,0.813153209,2.20776958650746,0.526770734665586,0.46996564714069,2.01721637176508,1.05610157286845,-0.22937690507481,"Coastal Dune Dry Sclerophyll ForestsNSW North Coast"
"CPJGI0057745",0.036918625,0.801398167,1.168865216,0.714085028,1.665663721,39,"NNC","NSW North Coast",697178,"Heathlands","Coastal Headland Heaths",76.43140205,0.01,NA,0.874250548,2.19505385997304,0.531531934173984,-0.060923863647721,1.97435229446563,1.0368237994908,-0.173560794604983,"Coastal Headland HeathsNSW North Coast"
"CPJGI0057797",NA,NA,2.135412227,1,2.135412227,2,"NNC","NSW North Coast",697230,"Freshwater wetlands","Coastal Freshwater Lagoons",12.17348691,0.01,NA,0.348905244,2.05150611672708,-0.695755977913971,-0.55518208294969,2.87129875876833,1.07937997504123,-0.19991378420198,"Coastal Freshwater LagoonsNSW North Coast"
"CPJGI0057805",0.000316791,0.884051666,0.979318379,0.779923178,1.325153713,10,"NNC","NSW North Coast",697238,"Saline wetlands","Saltmarshes",80.83225468,0.01,NA,0.899067599,1.90120423540378,-0.693932069898315,-0.0350238759188088,2.88779073346286,1.1681005131635,-0.2036610565974,"SaltmarshesNSW North Coast"
"CPJGI0057809",0.002736803,0.876035697,0.944574043,0.745526744,1.306371509,17,"NNC","NSW North Coast",697242,"Heathlands","Coastal Headland Heaths",53.37999052,0.01,NA,0.730616113,2.15122079901092,0.165597251044084,-0.0443280742827097,2.63871126132567,1.24290112985902,-0.176832352274084,"Coastal Headland HeathsNSW North Coast"
"CPJGI0057817",0.021011258,0.81368568,1.193281597,0.73067952,1.673746108,25,"NNC","NSW North Coast",697250,"Forested wetlands","Coastal Swamp Forests",46.49678678,0.01,NA,0.681885524,1.95492102134288,-0.0415686413754018,-0.447202486795859,2.64412511640045,1.22230646697046,-0.198313952192697,"Coastal Swamp ForestsNSW North Coast"
"CPJGI0057723",0.019211405,0.740407279,1.322588148,0.734110264,1.835045853,17,"NNC","NSW North Coast",697156,"Forested wetlands","Eastern Riverine Forests",52.8623455,0.01,NA,0.727064959,1.95772663880175,0.289222824267273,0.056518213873456,2.7959866387227,1.25443728544653,-0.204258890269277,"Eastern Riverine ForestsNSW North Coast"
"CPJGI0057735",0.009643912,0.722395323,1.579625486,0.714792404,2.13129864,22,"NNC","NSW North Coast",697168,"Heathlands","Northern Montane Heaths",64.14847048,0.01,NA,0.800927403,2.037794382002,-0.404579541452169,0.119925562574695,2.46023133651588,1.17940156493058,-0.238755929988868,"Northern Montane HeathsNSW North Coast"
"CPJGI0057747",0.02779322,0.739069479,1.040134797,0.691873617,1.496538506,41,"NET","New England Tableland",697180,"Heathlands","Northern Montane Heaths",92.75493412,0.01,NA,0.963093631,2.19459886502468,0.129950670124082,-0.0807001305319271,1.78914690632267,1.09831526519127,-0.166396567853957,"Northern Montane HeathsNew England Tableland"
"CPJGI0057795",0.000141808,0.844003514,1.400872724,0.813655109,1.827967825,9,"NNC","NSW North Coast",697228,"Heathlands","Coastal Headland Heaths",25.8103182,0.01,NA,0.508038564,2.28624805408828,0.257786713636169,-0.0389131239866541,2.80182609495213,0.95431335520697,-0.206453488758381,"Coastal Headland HeathsNSW North Coast"
"CPJGI0057799",0.135192441,0.812961775,1.239163306,0.683448967,1.788752424,48,"NNC","NSW North Coast",697232,"Dry sclerophyll forests (Shrubby subformation)","Coastal Dune Dry Sclerophyll Forests",84.42249156,0.01,NA,0.918817128,1.99300403830618,1.0429022053654,0.618069151717524,3.19387236695295,1.23518551300298,-0.217413216948949,"Coastal Dune Dry Sclerophyll ForestsNSW North Coast"
"CPJGI0057818",0.009417846,0.827961655,0.925727385,0.738887625,1.300619467,27,"NNC","NSW North Coast",697251,"Forested wetlands","Coastal Swamp Forests",54.04834639,0.01,NA,0.735175805,1.93550110284779,0.206078679168815,-0.344540574008228,2.79207045227953,1.2418203628759,-0.20293345701831,"Coastal Swamp ForestsNSW North Coast"
"CPJGI0057826",0.053598358,0.76307997,1.385095034,0.741809728,1.905896418,27,"SEQ","South Eastern Queensland",697259,"Forested wetlands","Coastal Swamp Forests",80.04505079,0.01,NA,0.894678997,2.00401527043174,0.418888327803701,0.530424020149178,3.16959822508154,1.23274380443869,-0.218024142976009,"Coastal Swamp ForestsSouth Eastern Queensland"
"CPJGI0057830",0.012421868,0.803899795,1.212372022,0.748969757,1.692497774,20,"NNC","NSW North Coast",697263,"Heathlands","Northern Montane Heaths",69.61862058,0.01,NA,0.834377736,2.15036535040279,-0.0119606458500734,-0.105183679007727,2.16059831356508,1.14552868997884,-0.186553197150217,"Northern Montane HeathsNSW North Coast"
"CPJGI0057846",0.006090389,0.756718141,0.900193356,0.680756476,1.272530897,18,"NNC","NSW North Coast",697279,"Forested wetlands","Eastern Riverine Forests",43.97237047,0.01,NA,0.66311666,1.86519092555069,-0.168395903597052,-0.0481992101576705,2.83831305758692,1.32587620464319,-0.228486740560558,"Eastern Riverine ForestsNSW North Coast"
"CPJGI0057902",0.004867901,0.840637449,1.081785579,0.755678243,1.49172828,19,"NNC","NSW North Coast",697335,"Dry sclerophyll forests (Shrubby subformation)","Northern Escarpment Dry Sclerophyll Forests",50.72180666,0.01,NA,0.712192437,2.17745610486184,0.385068592817198,0.13225595596683,2.34807308870677,1.14470275843139,-0.184064704867739,"Northern Escarpment Dry Sclerophyll ForestsNSW North Coast"
"CPJGI0057879",0.008939513,0.830566805,1.472221149,0.739319109,2.014328384,18,"SEQ","South Eastern Queensland",697312,"Freshwater wetlands","Coastal Heath Swamps",67.74994967,0.01,NA,0.823103576,2.12138688731465,-0.273714399241833,-0.156704380267912,2.22372789059275,0.985010155709362,-0.195171754519642,"Coastal Heath SwampsSouth Eastern Queensland"
"CPJGI0057887",0.031138233,0.833365081,1.334306017,0.762630887,1.846758147,31,"SEQ","South Eastern Queensland",697320,"Forested wetlands","Coastal Swamp Forests",67.54746249,0.01,NA,0.821872633,2.20555876828655,0.0215041126275652,-0.0343990751633568,2.30116563965499,1.05412252988625,-0.197299483961736,"Coastal Swamp ForestsSouth Eastern Queensland"
"CPJGI0057895",0.000265977,0.76336197,1.520744767,0.701215006,2.044706392,10,"SEQ","South Eastern Queensland",697328,"Freshwater wetlands","Coastal Freshwater Lagoons",73.21252017,0.01,NA,0.855643151,1.80653780613178,-0.628283825371631,-0.57371014513193,2.71616626374819,1.25371688193751,-0.181079309086973,"Coastal Freshwater LagoonsSouth Eastern Queensland"
"CPJGI0057903",4.44e-05,0.787205975,1.298820504,0.713887478,1.705942364,9,"NNC","NSW North Coast",697336,"Freshwater wetlands","Montane Bogs and Fens",46.05156984,0.01,NA,0.67861307,2.00905044641475,-0.465768272100623,-0.188477316648223,2.57064153651119,1.16825019813161,-0.22858513558585,"Montane Bogs and FensNSW North Coast"
"CPJGI0057914",0.000332763,0.774832014,1.36315091,0.787975183,1.781126195,9,"NNC","NSW North Coast",697347,"Freshwater wetlands","Coastal Heath Swamps",28.40207364,0.01,NA,0.532935959,2.01437658067118,0.292290273660482,-0.102784121012401,3.64688753824785,1.13559916663312,-0.208788449477344,"Coastal Heath SwampsNSW North Coast"
"CPJGI0057925",0.043902216,0.769923664,1.313332156,0.713796016,1.859541035,29,"NET","New England Tableland",697358,"Dry sclerophyll forests (Shrub/grass subformation)","New England Dry Sclerophyll Forests",80.38582465,0.01,NA,0.896581422,2.06480230571994,0.072206385043252,-0.181418834750769,2.27395689240378,1.1821597389906,-0.172100978573496,"New England Dry Sclerophyll ForestsNew England Tableland"
"CPJGI0057824",0.021816842,0.79775962,1.532847794,0.729546352,2.125277631,19,"SEQ","South Eastern Queensland",697257,"Freshwater wetlands","Coastal Freshwater Lagoons",100,0.01,NA,1,1.89264051410973,-0.578406987453669,0.161949927322094,2.94955777011593,1.24051321749967,-0.232546827462943,"Coastal Freshwater LagoonsSouth Eastern Queensland"
"CPJGI0057832",0.020216141,0.862334589,1.352978863,0.751200643,1.865970508,32,"NNC","NSW North Coast",697265,"Freshwater wetlands","Coastal Heath Swamps",85.88588789,0.01,NA,0.926746394,2.15638107002338,0.0309982914481136,-0.00646353861805457,1.74828615182659,1.03958540448422,-0.217920674356661,"Coastal Heath SwampsNSW North Coast"
"CPJGI0057840",0.011494402,0.87350131,1.108439074,0.76041787,1.526707436,21,"NET","New England Tableland",697273,"Dry sclerophyll forests (Shrubby subformation)","Northern Escarpment Dry Sclerophyll Forests",70.52555598,0.01,NA,0.839794951,2.20175791126481,0.258205950995928,0.0290515610594945,2.488149627774,1.11338946410407,-0.19733496693518,"Northern Escarpment Dry Sclerophyll ForestsNew England Tableland"
"CPJGI0057860",0.031573423,0.762951506,1.401643717,0.696266092,1.981226824,27,"SEQ","South Eastern Queensland",697293,"Freshwater wetlands","Coastal Heath Swamps",60.59106104,0.01,NA,0.778402602,2.01319011361049,-0.75271913992986,-0.1309749982223,2.65971927216156,1.1196215688835,-0.216854450293875,"Coastal Heath SwampsSouth Eastern Queensland"
"CPJGI0057880",0.088887804,0.784984001,1.49828341,0.705673099,2.111961363,39,"SEQ","South Eastern Queensland",697313,"Forested wetlands","Coastal Swamp Forests",87.38544734,0.01,NA,0.934801836,1.98571318287531,0.0377118002561123,0.196388157446147,2.9292681357001,1.16626330096658,-0.228367107232715,"Coastal Swamp ForestsSouth Eastern Queensland"
"CPJGI0057904",0.023365684,0.779641361,1.580802783,0.699340469,2.217116355,19,"NNC","NSW North Coast",697337,"Freshwater wetlands","Coastal Heath Swamps",71.07247297,0.01,NA,0.843044916,2.03567710644064,-0.261260782014199,0.0235550807919418,2.87800604031049,1.12100688553199,-0.214897748961993,"Coastal Heath SwampsNSW North Coast"
"CPJGI0057912",0.001224288,0.740646208,1.329930233,0.762027838,1.775059295,13,"NNC","NSW North Coast",697345,"Saline wetlands","Saltmarshes",70.09016064,0.01,NA,0.837198666,2.00334141739624,-0.743559990583111,0.00373640580161776,2.99362008993407,1.18954216102486,-0.246592799501164,"SaltmarshesNSW North Coast"
"CPJGI0057857",0.151032448,0.825841708,1.504049006,0.711910483,2.122155247,47,"NNC","NSW North Coast",697290,"Rainforests","Littoral Rainforests",79.87303035,0.01,NA,0.893717127,1.926533108597,0.744068759366648,0.187955846979007,3.38808711130912,1.26045906867937,-0.229302831594322,"Littoral RainforestsNSW North Coast"
"CPJGI0057861",0.006431033,0.823952151,1.383785966,0.73944618,1.890291159,19,"SEQ","South Eastern Queensland",697294,"Freshwater wetlands","Coastal Heath Swamps",69.67161683,0.01,NA,0.834695255,2.20087775999115,-0.58602988718808,-0.0732213634024059,2.32488491838516,1.01776159031037,-0.235989163297164,"Coastal Heath SwampsSouth Eastern Queensland"
"CPJGI0057897",0.008566108,0.782724619,1.560296409,0.770900897,2.09413681,15,"NNC","NSW North Coast",697330,"Freshwater wetlands","Coastal Heath Swamps",50.98898962,0.01,NA,0.714065751,1.92981352862,-0.574218105089428,0.26208490158046,3.40206054058572,1.13917207178088,-0.246981206067892,"Coastal Heath SwampsNSW North Coast"
"CPJGI0057923",0.002222852,0.730326038,1.170427705,0.702714776,1.641099157,17,"NNC","NSW North Coast",697356,"Freshwater wetlands","Coastal Freshwater Lagoons",69.23076923,0.01,NA,0.832050294,1.9984789831117,-0.554921365974687,-0.344315135347877,2.9668377711856,1.21626886375828,-0.212588572198947,"Coastal Freshwater LagoonsNSW North Coast"
"CPJGI0057926",0.011666467,0.768468829,1.275539429,0.707004547,1.79847028,20,"NET","New England Tableland",697359,"Dry sclerophyll forests (Shrub/grass subformation)","New England Dry Sclerophyll Forests",58.4187571,0.01,NA,0.764321641,2.05912904617921,-0.333215830568988,-0.052409887232857,2.72163608737365,1.21408486126516,-0.171665673019801,"New England Dry Sclerophyll ForestsNew England Tableland"
"CPJGI0057920",0.027097526,0.779305132,1.367540662,0.702697985,1.90878485,21,"NNC","NSW North Coast",697353,"Forested wetlands","Coastal Swamp Forests",45.76633953,0.01,NA,0.676508237,1.97598921916993,0.744840967334896,0.370888534567064,2.86872484161531,1.27023059755449,-0.216497313341359,"Coastal Swamp ForestsNSW North Coast"
"CPJGI0057927",0.011765533,0.758956909,1.338897681,0.755771271,1.828014381,24,"NET","New England Tableland",697360,"Dry sclerophyll forests (Shrub/grass subformation)","New England Dry Sclerophyll Forests",45.17129392,0.01,NA,0.67209593,2.09803938871592,0.259444282412264,-0.0174317347135415,2.11313453048959,1.07998987135092,-0.159369646076317,"New England Dry Sclerophyll ForestsNew England Tableland"
"CPJGI0057924",0.012929899,0.814112999,1.255018889,0.741144343,1.73674777,26,"NET","New England Tableland",697357,"Dry sclerophyll forests (Shrub/grass subformation)","New England Dry Sclerophyll Forests",68.52868706,0.01,NA,0.827820555,2.13181081914815,0.0192605305081168,-0.0319808857137848,2.39328217769681,1.13408097869219,-0.16537853014658,"New England Dry Sclerophyll ForestsNew England Tableland"
"CKET14080702",0.031206619,0.813923918,1.149498988,0.742799531,1.613762745,40,"SYB","Sydney Basin",977406,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",72.29036496,0.01,NA,0.850237408,2.28218192048705,0.552815498696316,0.133595113678119,2.18212792125886,1.04455618866037,-0.16588554048631,"South East Dry Sclerophyll ForestsSydney Basin"
"CKET14080706",0.057225593,0.863999897,1.291580853,0.724772266,1.82045632,37,"SYB","Sydney Basin",977410,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",67.03341209,0.01,NA,0.818739349,2.15023631610268,0.117173239851887,0.235678194281788,2.55143513684596,1.17234929568692,-0.160118312221253,"South East Dry Sclerophyll ForestsSydney Basin"
"CPJGI0058675",0.011795109,0.766441059,1.404549176,0.72388324,1.945445811,22,"South Eastern Highlands","South Eastern Highlands",698108,"Dry sclerophyll forests (Shrubby subformation)","Sydney Montane Dry Sclerophyll Forests",56.92258466,0.01,NA,0.754470574,2.0195651615731,0.152887574858282,-0.0194020766232033,2.67019850538767,1.201445319769,-0.173183786530042,"Sydney Montane Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0058679",0.008147885,0.829592839,1.276033849,0.748956425,1.747983918,22,"South Eastern Highlands","South Eastern Highlands",698112,"Dry sclerophyll forests (Shrubby subformation)","Sydney Montane Dry Sclerophyll Forests",69.8285669,0.01,NA,0.83563489,2.11880587419591,0.337353274325795,0.511907169407124,2.88543459890483,1.18245680190227,-0.186954290657903,"Sydney Montane Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0058683",0.01275175,0.753611123,1.543859793,0.708582417,2.084402128,18,"South Eastern Highlands","South Eastern Highlands",698116,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",62.1980045,0.01,NA,0.788657115,2.04702403603618,-0.208910063953618,0.263386508709211,2.5802359116431,1.19371522099711,-0.204472944668669,"Upper Riverina Dry Sclerophyll ForestsSouth Eastern Highlands"
"CKET14080703",0.014930557,0.773345598,1.164758088,0.803140074,1.555400683,39,"SYB","Sydney Basin",977407,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",64.21418069,0.01,NA,0.801337511,2.28494984779632,0.153926409314168,0.150313476883034,1.81087747343361,1.07153740029881,-0.181912030661945,"South East Dry Sclerophyll ForestsSydney Basin"
"CKET14080707",0.045627463,0.853682289,1.323345829,0.734907154,1.847396651,35,"SYB","Sydney Basin",977411,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",61.61909287,0.01,NA,0.784978298,2.17556050411172,0.253830349040493,0.277437771191827,2.64877659909457,1.18382552036425,-0.173514797008065,"South East Dry Sclerophyll ForestsSydney Basin"
"CPJGI0058676",0.00103686,0.856401268,1.076852023,0.772642657,1.446492228,15,"South Eastern Highlands","South Eastern Highlands",698109,"Dry sclerophyll forests (Shrubby subformation)","Sydney Montane Dry Sclerophyll Forests",47.43252582,0.01,NA,0.688712754,2.17572097091508,0.812706174391937,0.278816788658029,2.22011360054095,1.11678508105185,-0.163251203000758,"Sydney Montane Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0058680",0.00241599,0.803129497,1.34992833,0.756080509,1.814624076,17,"South Eastern Highlands","South Eastern Highlands",698113,"Dry sclerophyll forests (Shrubby subformation)","Sydney Montane Dry Sclerophyll Forests",59.86441336,0.01,NA,0.773720966,2.09076633161802,0.255185045270669,0.486859858371693,2.85640616157889,1.1799637061616,-0.177222572340905,"Sydney Montane Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0058684",0.004184673,0.807190331,1.50536772,0.729333954,2.050643625,16,"South Eastern Highlands","South Eastern Highlands",698117,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",51.50602782,0.01,NA,0.717677001,2.16100749569172,0.437472754116299,0.609131074240427,2.88547074916855,1.1478990296279,-0.200599785833647,"Upper Riverina Dry Sclerophyll ForestsSouth Eastern Highlands"
"CKET14080700",0.270153043,0.817806133,1.387886859,0.725912691,1.961447302,55,"SYB","Sydney Basin",977404,"Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",99.25305003,0.01,NA,0.99625825,2.17785420520095,0.336184433128893,0.261066054579542,2.5796286029211,1.11260934996587,-0.190140418662985,"Sydney Coastal Dry Sclerophyll ForestsSydney Basin"
