"site","FRic","FEve","FDis","FDiv","Q","sp_richness","IBRA","formation","class","shot_number","beam","delta_time","lat","lon","ground_elev","height_lastbin","height_bin0","rh100","cover","pai_total","fhd","sensitivity","pai_z0_5m","pai_z5_10m","pai_z10_15m","pai_z15_20m","pai_z20_25m","pai_z25_30m","pai_z30_35m","pai_z35_40m","pai_z40_45m","pai_z45_50m","pai_z50_55m","pai_z55_60m","pai_z60_65m","pai_z65_70m","pai_z70_75m","pai_z75_80m","pai_z80_85m","pai_z85_90m","pai_z90_95m","pai_z95_100m","pai_z100_105m","pai_z105_110m","pai_z110_115m","pai_z115_120m","pai_z120_125m","pai_z125_130m","pai_z130_135m","pai_z135_140m","pai_z140_145m","pai_z145_150m","pavd_z0_5m","pavd_z5_10m","pavd_z10_15m","pavd_z15_20m","pavd_z20_25m","pavd_z25_30m","pavd_z30_35m","pavd_z35_40m","pavd_z40_45m","pavd_z45_50m","pavd_z50_55m","pavd_z55_60m","pavd_z60_65m","pavd_z65_70m","pavd_z70_75m","pavd_z75_80m","pavd_z80_85m","pavd_z85_90m","pavd_z90_95m","pavd_z95_100m","pavd_z100_105m","pavd_z105_110m","pavd_z110_115m","pavd_z115_120m","pavd_z120_125m","pavd_z125_130m","pavd_z130_135m","pavd_z135_140m","pavd_z140_145m","pavd_z145_150m","match_distance_m","mean_pai","mean_fhd","mean_evenness","mean_height","sd_height","prop_understory","prop_midstory","prop_canopy","n_shots","n_sites","formation_lab","sp_richness_bench","total_cover","shannon_H","pielou_evenness","gini_simpson"
"CPJGI0082929",0.006012119,0.819803659,0.854871497,0.727110157,1.20382145,21,"Riverina","Forested wetlands","Inland Riverine Forests",174781100400442880,11,127262559.23956,-34.1235374952105,144.543911933664,92.4559936523438,-8.38212108612061,10.5048055648804,10.51,0.196690008044243,0.438124507665634,2.21908164024353,0.993198990821838,0.435074120759964,0.277419120073318,0.00550023838877678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031530998647213,0.0429573878645897,0.0277419108897448,0.000550023862160742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2252199234089,0.717993479222059,0.708292786570939,0.644715878273699,4.50851125530675,2.52813513283754,0.605958317659603,0.394041682340397,0,1,329,"Forested wetlands (n = 329)",25,43,3.16445600606342,0.949658400737544,0.947539210383991
"CPJGI0082854",0.003709444,0.791269431,0.907475642,0.729049143,1.264187549,16,"Riverina","Freshwater wetlands","Inland Floodplain Shrublands",46980000400435336,0,56033269.2435495,-34.0759759301162,144.715099871169,97.8678512573242,-6.06896066665649,3.67429447174072,3.61,0.0273769460618496,0.0555191561579704,1.35309052467346,0.904913544654846,0.0555191561579704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111038312315941,0.00555191561579704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.761063176569,0.0555191561579704,0,NA,2.5,4.44089209850063e-16,1,0,0,1,242,"Freshwater wetlands (n = 242)",19,28,2.78758886830667,0.946730052152696,0.926020408163265
"CPJGI0082862",0.005615309,0.859033148,0.935423386,0.759966735,1.288746145,22,"Riverina","Freshwater wetlands","Inland Floodplain Shrublands",56650100100045648,1,61415338.6206349,-34.1936926788274,144.716281197059,94.6137390136719,-6.24994707107544,3.79310274124146,3.66,0.0131449708715081,0.026464506983757,1.47923564910889,0.945902287960052,0.026464506983757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529290130361915,0.00264645065180957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96686434501212,0.026464506983757,0,NA,2.5,0,1,0,0,1,242,"Freshwater wetlands (n = 242)",29,48,3.44506314959107,0.968980558305128,0.963541666666667
"CPJGI0082874",7.45e-07,0.80474394,0.758230504,0.799890626,0.984900579,7,"Riverina","Freshwater wetlands","Inland Floodplain Shrublands",33910100100045496,1,48750852.0264254,-34.2260684075805,144.611669249851,92.0644226074219,-5.85431528091431,3.28825259208679,3.25,0.00800147652626038,0.0160673316568136,1.47827136516571,0.912010788917542,0.0160673316568136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321346637792885,0.00160673318896443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6228219977139,0.0160673316568136,0,NA,2.5,0,1,0,0,1,242,"Freshwater wetlands (n = 242)",8,11,1.89378823239114,0.910719630454857,0.809917355371901
"CPJGI0082878",NA,0.866598182,1.110170661,0.857655898,1.389234984,6,"Riverina","Grasslands","Riverine Plain Grasslands",106980200100046928,2,89464966.3571835,-34.266963745184,144.978229890448,103.11011505127,-5.44375896453857,3.39913272857666,3.25,0.00487497169524431,0.0097737917676568,0.960143327713013,0.931993961334229,0.0097737917676568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195475830696523,0.000977379153482616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16846595410823,0.0097737917676568,0,NA,2.5,0,1,0,0,1,245,"Grasslands (n = 245)",8,18,2.01412252922487,0.916666666666667,0.845679012345679
"CPJGI0082910",0.021097496,0.814090898,1.02330172,0.716012162,1.457245536,29,"Riverina","Forested wetlands","Inland Riverine Forests",21080200100046376,2,41611309.3413825,-34.0307191381482,144.672888910053,97.2404479980469,-6.27182102203369,10.9647722244263,10.81,0.0970385670661926,0.204153686761856,2.34262800216675,0.944754719734192,0.204153686761856,0.102862559258938,0.0148249100893736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202582255005836,0.0189328771084547,0.0102862557396293,0.00148249103222042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3791083851993,0.321841156110168,0.795071465939301,0.723705236269655,4.55866118925333,2.89108299344455,0.634330578566444,0.365669421433556,0,1,329,"Forested wetlands (n = 329)",33,61,3.53971305928526,0.959563223281173,0.965869389948938
"CPJGI0082891",0.031740681,0.835628687,1.079074379,0.743256571,1.509108249,37,"Riverina","Forested wetlands","Inland Riverine Forests",92340500100045728,5,81305138.8912783,-34.1068611301938,144.664716672722,94.0361785888672,-8.23428821563721,4.05720186233521,4.03,0.0235067252069712,0.0475765056908131,1.41852211952209,0.964193165302277,0.0475765056908131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951530132442713,0.00475765066221356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9007188290576,0.0475765056908131,0,NA,2.5,0,1,0,0,1,329,"Forested wetlands (n = 329)",40,65,3.83555093490331,0.975513996088807,0.975621301775148
"CPJGI0082899",0.024846741,0.859949018,0.957853674,0.745417525,1.341604716,40,"Riverina","Freshwater wetlands","Inland Floodplain Shrublands",105760600100120992,6,88785081.2880166,-34.0028338980249,144.711722952222,98.42236328125,-6.81939601898193,3.52060699462891,3.44,0.0324516892433167,0.0659798681735992,1.20781219005585,0.953019320964813,0.0659798681735992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131959738209844,0.00659798691049218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9809950028702,0.0659798681735992,0,NA,2.5,0,1,0,0,1,242,"Freshwater wetlands (n = 242)",43,66,3.96375413750024,0.984697597137492,0.979338842975207
"CPJGI0082907",0.018919057,0.817680832,0.959848431,0.691806823,1.37279906,21,"Riverina","Forested wetlands","Inland Riverine Forests",208650800400447552,8,146132034.33517,-34.0120353207357,144.666870819084,97.4022598266602,-8.97207736968994,14.7115335464478,14.78,0.0748113393783569,0.155532762408257,2.70114946365356,0.96165806055069,0.153770670294762,0.118071638047695,0.0558027513325214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713980756700039,0.00979679264128208,0.0118071641772985,0.00558027531951666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52365818737962,0.327645059674978,1.02430390964384,0.932361598545051,6.00496877536588,3.70887717576809,0.469320887814702,0.530679112185298,0,1,329,"Forested wetlands (n = 329)",27,47,3.26208886366702,0.949942055522628,0.953372566772295
"CPJGI0084174",0.026215725,0.838419007,1.025404347,0.745908344,1.432433039,33,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",98990000400490400,0,85015650.3659051,-31.9030305888965,150.978161296877,427.493896484375,-7.36250591278076,10.0206871032715,9.77,0.333966374397278,0.8128981590271,2.22268652915955,0.945540249347687,0.8128981590271,0.370788097381592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884220153093338,0.0812898203730583,0.0370788089931011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3264158576274,1.18368625640869,0.621675333120637,0.896887920136138,4.06624314667032,2.31907268942995,0.686751370665936,0.313248629334064,0,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",40,968,3.32902897845987,0.855391236865695,0.959755566559661
"CPJGI0084183",0.093446025,0.822370697,1.350801162,0.730517703,1.899271477,55,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Northern Gorge Dry Sclerophyll Forests",168370000400491520,0,123690381.33285,-32.0133300173259,151.296909787145,840.531188964844,-7.60523271560669,16.2220134735107,16.12,0.547618687152863,1.58751952648163,2.56126928329468,0.96794331073761,1.58751952648163,0.848225474357605,0.244647055864334,0.0298170000314713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147858813405037,0.134287253022194,0.0818408504128456,0.0244647059589624,0.00298170000314713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1330077048895,2.71020905673504,0.943562236288699,0.680636279531903,5.13258397472065,3.52081194891977,0.58575537652217,0.403242889143951,0.0110017343338788,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",56,921,3.49521334832825,0.812072604070731,0.96078119308074
"CPJGI0084187",0.068936043,0.812501836,1.167589516,0.713857636,1.663313055,36,"NSW North Coast","Grassy woodlands","Western Slopes Grassy Woodlands",52470600400693576,6,59091104.1421461,-32.112510528019,151.017633717045,347.325469970703,-8.42673683166504,6.70948457717896,6.51,0.115152724087238,0.244691088795662,1.79047775268555,0.981842875480652,0.244691088795662,0.0169632397592068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455455705523491,0.0244691092520952,0.00169632397592068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8699988154142,0.261654328554869,0.240057550900081,0.346329838211496,2.82415362384593,1.23113465850702,0.935169275230814,0.0648307247691857,0,1,1057,"Grassy woodlands (n = 1057)",47,649,3.04920942499283,0.775520002620275,0.941654934342511
"CPJGI0084191",0.05205535,0.816222754,1.228125129,0.737286669,1.697845371,39,"NSW North Coast","Grassy woodlands","Western Slopes Grassy Woodlands",98380600400677072,6,84675676.6893307,-32.0277379880865,151.012995608243,351.331146240234,-13.3686389923096,14.9539775848389,14.75,0.134950041770935,0.289947956800461,2.66129350662231,0.967902064323425,0.289947956800461,0.153364032506943,0.0814993754029274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273167863488197,0.0208448581397533,0.0153364036232233,0.00814993679523468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5721560611687,0.524811364710331,0.976535931769508,0.888881311307195,5.51406185713426,3.70814988345635,0.5524803315959,0.447519668404099,0,1,1057,"Grassy woodlands (n = 1057)",36,519,2.92501574133732,0.740277226530449,0.929696578198032
"CPJGI0084199",0.125754839,0.802016423,1.389005631,0.704716113,1.9726975,42,"Sydney Basin","Rainforests","Dry Rainforests",227320000100089568,0,156528286.964827,-31.8802335490876,150.82125974761,501.511077880859,-5.52311420440674,17.1050319671631,16.9,0.560382604598999,1.6444925069809,2.73951315879822,0.974013268947601,1.6444925069809,1.13954198360443,0.553239345550537,0.0916037112474442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100990101695061,0.109125308692455,0.104793824255466,0.0553239360451698,0.00916037149727345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1526884293842,3.42887754738331,1.10962132890391,0.800422594237146,6.17588485388107,4.11606035975003,0.4796008268758,0.493683809282365,0.0267153638418351,1,275,"Rainforests (n = 275)",41,916,3.3218878359465,0.836686044320224,0.957816879922198
"CPJGI0084215",0.019876913,0.861838961,0.990096162,0.731220651,1.383480873,24,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Sand Flats Dry Sclerophyll Forests",323541100400484800,11,210133351.975883,-32.7481477490722,151.100456623443,105.177055358887,-9.58205127716064,21.5963764190674,21.68,0.372003585100174,0.931417346000671,2.89519190788269,0.965906262397766,0.927820980548859,0.878602266311646,0.635929346084595,0.274895220994949,0.021616268903017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984374526888132,0.0291891638189554,0.0603707060217857,0.061431311070919,0.0274895206093788,0.00216162693686783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99848610385071,2.73886408284307,1.33941761416192,0.832226955643287,8.08919976397598,5.07337994200988,0.338761235492102,0.552978010805154,0.108260753702744,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",38,578,3.00749331053027,0.790060405568482,0.9369978807725
"CPJGI0084200",0.196050618,0.819412531,1.548910184,0.722921434,2.18564555,41,"Sydney Basin","Rainforests","Dry Rainforests",227320000100089568,0,156528286.981359,-31.8794940024691,150.822122094757,518.064514160156,-1.91573905944824,48.7353820800781,46,0.777381479740143,3.0080726146698,3.21095943450928,0.958673059940338,3.0080726146698,2.34547019004822,1.6045914888382,1.08678722381592,0.757456600666046,0.556192338466644,0.417892396450043,0.270258843898773,0.190199673175812,0.0385485328733921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132520511746407,0.140348121523857,0.125868290662766,0.084713488817215,0.0530594885349274,0.0339564234018326,0.0285933502018452,0.0227692723274231,0.023171029984951,0.0190199669450521,0.0038548531010747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.835661218236,10.2754699029029,1.89519261654341,0.823071695508589,12.666689990268,10.5407807670689,0.292743070934402,0.384416646266514,0.322840282799084,1,275,"Rainforests (n = 275)",43,662,3.11592385304357,0.788593181025606,0.944168089009775
"CPJGI0084232",0.054034109,0.762265225,1.424315834,0.763323264,1.920775887,41,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Hinterland Dry Sclerophyll Forests",177370100400468256,1,128705694.336293,-33.2147562131984,151.134928184378,114.794769287109,-2.30421090126038,31.1226596832275,31,0.85406768321991,3.85510087013245,3.33233833312988,0.932024776935577,3.85510087013245,3.00384259223938,2.20008826255798,1.52706670761108,0.839899063110352,0.440821290016174,0.0350300967693329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17025163769722,0.165501266717911,0.147677600383759,0.136018916964531,0.108624540269375,0.0804868936538696,0.0440821312367916,0.00350300944410264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6667486655744,11.9018488824367,1.61445943822661,0.829668029127855,9.96064863482408,7.21300533093159,0.323907731329149,0.437237181063244,0.238855087607608,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",42,320,2.74052256805401,0.687022694516522,0.89626953125
"CPJGI0084244",0.064650354,0.781656303,1.346722316,0.736198723,1.893273957,43,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",27801100100050460,11,45349748.4840963,-32.9667223136442,151.66319108917,50.9567375183105,-8.55021476745605,30.5683364868164,23.06,0.511784434318542,1.43405890464783,2.6973991394043,0.976066052913666,1.43405890464783,1.40934729576111,1.27204048633575,0.735256373882294,0.0655270665884018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049423323944211,0.0162018444389105,0.0674090832471848,0.120651341974735,0.0735256373882294,0.00655270647257566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0279993010051,4.91623012721539,1.4090765001341,0.875508455000307,9.03072119314135,5.4196493612445,0.291698896825259,0.545415432701811,0.16288567047293,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",44,396,3.0204516695655,0.747072314812186,0.920747882869095
"CPJGI0084249",0.083440242,0.792920184,1.332352356,0.725087019,1.883718767,36,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Hinterland Dry Sclerophyll Forests",75960100400469520,1,72181105.1306752,-33.0708976088916,151.371573000931,252.851776123047,-2.58121299743652,30.5458583831787,30.31,0.827644944190979,3.52216053009033,3.16244745254517,0.931953728199005,3.52216053009033,2.24421334266663,1.94948017597198,1.76835787296295,1.2912871837616,0.661504149436951,0.0183732155710459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255589425563812,0.157268032431602,0.0475855395197868,0.0658193007111549,0.110685378313065,0.127291396260262,0.0661504119634628,0.00183732155710459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1510029276448,11.4553764704615,1.69282251310201,0.86993868340932,11.2431243053463,7.92658721753356,0.30746789851669,0.366089541400263,0.326442560083047,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",42,87,3.72336137844781,0.951773896339936,0.970009248249438
"CPJGI0084190",0.119234286,0.840185098,1.27696469,0.745825049,1.785504435,47,"NSW North Coast","Grassy woodlands","Western Slopes Grassy Woodlands",98380600400677072,6,84675676.6314826,-32.0251922323498,151.010020446928,328.552001953125,-10.3719472885132,14.6538486480713,14.64,0.0783810466527939,0.163250550627708,2.6044454574585,0.963781177997589,0.163250550627708,0.132610753178596,0.0565271563827991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612795818597078,0.0106723392382264,0.0132610760629177,0.0056527154520154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51885412379367,0.352388460189103,1.01779964173177,0.926441158750999,5.98571383143992,3.64677151999429,0.463268719242686,0.536731280757314,0,1,1057,"Grassy woodlands (n = 1057)",47,649,3.21733625921337,0.779556941705503,0.945543813998542
"CPJGI0084194",0.260242952,0.827736527,1.663046247,0.741092047,2.308300098,44,"NSW North Coast","Wet sclerophyll forests (Grassy subformation)","Northern Tableland Wet Sclerophyll Forests",48960600400692464,6,57136040.7892085,-32.0721872521557,151.349829560681,764.448059082031,-5.76518297195435,43.7005615234375,43.58,0.717389106750488,2.53376698493958,3.12277054786682,0.977831840515137,2.53376698493958,1.93804037570953,1.6183750629425,1.441610455513,1.39291512966156,1.2319164276123,0.961580276489258,0.491279482841492,0.114743582904339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119145303964615,0.0915391892194748,0.0496429912745953,0.0225459914654493,0.0209694094955921,0.043133482336998,0.0740636885166168,0.0846836715936661,0.0491279475390911,0.0114743579179049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5376073401235,11.7242277786136,2.03282692231004,0.925179402814853,15.8728428937987,10.9894670408806,0.216113763122334,0.303338992196942,0.480547244680724,1,384,"Wet sclerophyll forests (Grassy subformation) (n = 384)",41,667,3.11388994098246,0.800111439496364,0.944541222642052
"CPJGI0084198",0.197134964,0.794647384,1.390533561,0.695706176,1.989379855,52,"Sydney Basin","Rainforests","Dry Rainforests",227320000100089568,0,156528286.940029,-31.8813363735136,150.819979288575,458.713897705078,-5.79311084747314,25.8263187408447,25.6,0.468317717313766,1.26385366916656,3.24110293388367,0.950298607349396,1.26385366916656,1.03894174098969,0.855018973350525,0.569549143314362,0.266936928033829,0.0232355818152428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449823960661888,0.0408834703266621,0.0469392538070679,0.0588082037866116,0.0546313561499119,0.026693694293499,0.00232355808839202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0726328739461,4.01753603667021,1.52977288140391,0.853782501321445,9.52116009334064,6.36708090841384,0.314584276937578,0.471423453841613,0.213992269220809,1,275,"Rainforests (n = 275)",51,976,3.43827233837716,0.833089504145039,0.961353214861596
"CPJGI0084218",0.108337524,0.85347673,1.108820818,0.740714209,1.562766282,71,"Brigalow Belt South","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",96551100400483296,11,83655747.3876468,-32.0263468918935,150.705513582698,417.562835693359,-10.5521717071533,23.1653480529785,23.2,0.263740509748459,0.612383782863617,2.95122480392456,0.965873777866364,0.612383782863617,0.593862473964691,0.459205389022827,0.301482945680618,0.0631433576345444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370426056906581,0.0153178386390209,0.0292379539459944,0.0396062023937702,0.0301482938230038,0.00631433539092541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09569300121512,2.0300779491663,1.44847507509051,0.899988165992589,9.07436705986238,5.70674673444555,0.30165530496753,0.518732723253305,0.179611971779165,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",61,649,3.43185332520924,0.772478668046611,0.9502446575388
"CPJGI0084226",0.059396266,0.827072286,1.178849308,0.745066322,1.632190829,41,"NSW North Coast","Grassy woodlands","Coastal Valley Grassy Woodlands",319420300400469632,3,207838276.575187,-32.6572447703602,151.652323105048,60.7759284973145,-11.1331300735474,20.1951923370361,20.17,0.221599921584129,0.501230359077454,2.87916994094849,0.93571275472641,0.495446503162384,0.457894444465637,0.283871084451675,0.15379823744297,0.00330239534378052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751040875911713,0.0211575422435999,0.0304096210747957,0.0280568674206734,0.015379823744297,0.000330239534378052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7850497541384,1.39431266486645,1.31487429068331,0.816977331355833,7.87985828026857,5.03906365490251,0.355333861368777,0.531993682341228,0.112672456289995,1,1057,"Grassy woodlands (n = 1057)",57,618,3.21628529032471,0.779302293130824,0.943821283815628
"CPJGI0084230",0.066821548,0.800296401,1.314703377,0.76712078,1.816301557,44,"Sydney Basin","Dry sclerophyll forests (Shrub/grass subformation)","Hunter-Macleay Dry Sclerophyll Forests",92280800400489872,8,81275860.1064533,-32.8904672577409,151.546286355298,223.400573730469,-7.22035789489746,27.7054595947266,27.85,0.520934164524078,1.47428047657013,3.25947451591492,0.954962253570557,1.47428047657013,1.24969875812531,1.04125583171844,0.769587457180023,0.365020126104355,0.0714289546012878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449163541197777,0.0433024652302265,0.0480111241340637,0.067623570561409,0.0698158517479897,0.0365020111203194,0.00714289536699653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3766455386656,4.97127160429955,1.57651974660632,0.879872423548869,10.0012981226732,6.6440001683412,0.29656003411583,0.460838749559037,0.242601216325133,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",43,262,2.93838677900533,0.736625352396727,0.896509527416817
"CPJGI0084247",0.073954237,0.791141254,1.375614998,0.718019525,1.954456894,39,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",130920100100053104,1,102808643.378547,-32.9336519652221,151.612378023287,29.398458480835,-4.99337482452393,21.8380565643311,21.62,0.448778122663498,1.19179368019104,2.89118051528931,0.956406116485596,1.19120156764984,1.07251477241516,0.927399516105652,0.544982254505157,0.079823412001133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237373560667038,0.0263802018016577,0.052753247320652,0.0847576111555099,0.0544982254505157,0.00798234157264233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7379113634966,3.81592152267694,1.42277788861078,0.884021606312842,8.89629796778677,5.56047001094704,0.312166159752203,0.524097331833448,0.163736508414349,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",42,494,2.93431827767271,0.757986544590341,0.928526938648396
